Date,VTI,EFA,VWO,SPY,IJH,IWM,EWU,VGK,EWJ,AXJL,GXC,Cycle
2007-05-23,-0.0005285412385207522,0.005109363722859861,-0.006558155012885258,0.00013120776768804632,-0.0018848057023888032,-0.003968020597516997,0.00473560474583401,0.005388723035324894,0.0013888891121545122,0.0049457443853730965,-0.008223662244922103,3
2007-05-24,-0.010296015760523858,-0.009617260162049668,-0.021940429641489345,-0.009093967120358037,-0.013856518496562664,-0.012121360532344916,-0.009891277478742744,-0.010011939776782164,-0.0048695748399567584,-0.022310909505774745,-0.03177829577565827,3
2007-05-25,0.004862300184626633,0.0063802055425945525,0.019513384243227794,0.004161855718279206,0.005946054429085024,0.006079046076381545,0.007131567467836053,0.006598070914988874,-0.004192878260036004,0.01073117185717365,0.024663211140878438,3
2007-05-29,0.003978785089763015,0.0012462613776555997,-0.0031291675298485977,0.0036192583843135395,0.005577259298106263,0.010010335053480368,-0.0015804033317103894,-0.0005262465586515219,0.010449415874341117,-0.0029142699655624327,-0.0062358001004412245,3
2007-05-30,0.008566773973852193,0.004225708500338321,0.009818155680644924,0.00811204239085761,0.011611963486556576,0.005624379093921661,0.003946335034713311,0.00472627898294764,0.002076843944839535,0.008307995723285444,0.0034934680740290602,3
2007-05-31,0.0015735644474306199,0.0049486677757029085,0.0036714130271593426,-0.0010430248663979569,0.004169415739456284,0.004761913760244596,-0.0003939334303453279,0.003269045081903954,0.009635311983672068,0.0030290536721926387,0.009440280710539817,3
2007-06-01,0.004053617842281199,0.006519489233620668,0.02230996784738215,0.004944707537461568,0.006004057117309891,0.005920680409727375,0.009021437925192277,0.005468051640217908,0.005464494472078751,0.006030720032217829,0.014743909923053522,3
2007-06-04,0.0016298859428518497,0.0026937692302420047,-0.003028435941416774,0.0001297942762548132,0.003802079426729499,0.0010620096579030402,0.001170731841035444,0.006341831906657269,0.0034002072881693657,0.009790668363095278,-0.00181055106656558,3
2007-06-05,-0.005094054902755829,-0.005148963196192291,-0.005519585964750551,-0.003966324000753474,-0.004237524676370619,-0.004017968062102639,-0.004691173575880114,-0.0097232891539214,-0.0013586958611928601,-0.004067802219325678,0.006240782284979041,3
2007-06-06,-0.010266625221737158,-0.01448493292136721,-0.016629084782433523,-0.010808083463698992,-0.016024928588122656,-0.011193258088670888,-0.01699309809825822,-0.015227387954011462,-0.004087199150269782,-0.012028575865607571,-0.013681907979667507,3
2007-06-07,-0.019909797158529585,-0.01723204705207948,-0.017845201247833842,-0.018210113090924906,-0.02102045196925051,-0.02020026352176707,-0.016476161341143936,-0.024097551579060905,-0.004103972928382049,-0.008702498608643694,-0.013703422992194625,3
2007-06-08,0.013600326519030759,0.010851841509484927,0.023228640170058767,0.012927480626497179,0.012352767967001022,0.012265622229200801,0.013682306001578048,0.013592834277886823,0.004786333923811004,0.015057400889296524,0.029348040139710818,3
2007-06-11,0.0012028507946215683,0.003382826003620387,0.0029656688783217255,0.001719918397119713,0.002341007701973652,0.0002413709883786197,0.0003996004049175994,0.0017362274812278145,-0.0013651879253395727,0.001043405200792158,0.01007974718569038,3
2007-06-12,-0.012376809607122397,-0.017920721893180058,-0.016421107348876696,-0.010965386495602303,-0.01446781250000928,-0.01654740275458444,-0.008828307739972896,-0.017227882348621826,-0.013063093974724715,-0.017487536869456477,-0.021914204832692796,3
2007-06-13,0.01549693694336618,0.012905037397012542,0.021986457621296918,0.014857340351220216,0.011568613323872157,0.013162895716259726,0.017975319218635377,0.01589259038896973,0.002764341774149859,0.015711458801647815,0.021428807201610667,3
2007-06-14,0.007132980510818676,0.0073893504242033,0.015397887813802136,0.006365895164810453,0.008783201719737121,0.009040018171681652,0.005527057102145516,0.007719990424321921,0.001379310563505598,0.0,0.01748660904806254,3
2007-06-15,0.005316542994513895,0.008078090283618167,0.017030158352992597,0.001372863288877646,0.007169280142141687,0.01180904759224255,0.007452476147206788,0.015524584916334128,0.008919441637069259,0.010189940493661176,0.023885484989357053,3
2007-06-18,-0.0015723273679526528,0.0055545412205670885,0.00797252079537758,-0.001176624531093573,-0.0038539936488488635,-0.0018991103630652262,0.003510828650063136,0.0009134208242578268,-0.002051282770557883,0.003931135971946276,0.02074603794756591,3
2007-06-19,0.002749952626715846,0.000984252047961931,0.001956097124480749,0.0024823634382942217,-0.0006621785916829381,0.00261034794639059,-0.005466628217367209,0.004294924282881141,-0.0006846970483169734,0.00925994672781627,0.0075757938084572984,3
2007-06-20,-0.01322953444474173,-0.01187544881341207,-0.006972465331871014,-0.013994512418243232,-0.009985659364163624,-0.0174520327067631,-0.009441454870918964,-0.013072081567353067,-0.006872879287762146,-0.005626270702233427,-0.005297023357869968,3
2007-06-21,0.00495688533537475,0.009043109009732042,0.011197594850106185,0.005542373649065624,0.007221852397847783,0.006729985742796707,0.009049835519918226,0.005640640580846679,0.0048159707805846,0.00829436193282529,0.0313692636676457,3
2007-06-22,-0.008474626990972567,-0.013908084612667793,-0.0141537474380935,-0.009453678313896319,-0.007221852397847783,-0.006850576638329997,-0.012216900716619072,-0.013301489036966707,-0.009655247421334057,-0.011611248448906153,-0.010347468525425008,3
2007-06-25,-0.010896922346587345,-0.0002501250638351493,-0.008368249670516636,-0.004793936872689919,-0.009298224163243773,-0.005199213694939253,0.0007927071362385796,-0.0006631739748321763,-0.005559430580149183,0.002913796151200465,-0.012409518597191749,3
2007-06-26,-0.008166616440677288,-0.005015684496167516,-0.004876977079504297,-0.010331502068074983,-0.008250032666517804,-0.009133595736508404,-0.002777228525787656,-0.0030562777095557436,0.001392757885303464,-0.003904939992009915,-0.007853838890166998,3
2007-06-27,0.014665584074064597,0.007139756013821774,0.012916225266546455,0.014128595528761778,0.015092076070558846,0.021901776905271397,0.010669929324696792,0.006103243039664363,0.0020855064910212384,-0.008808241784973525,0.01475041794922749,3
2007-06-28,-0.00013357376631084605,0.0017458540411539047,0.00010748572259933198,-0.00013298756585911065,0.0005587528781463291,-0.001557166272603716,-0.0007864727106130509,0.0029058269027011363,-0.0020855064910212384,0.01136837253719225,0.009960685936367675,3
2007-06-29,-0.002273488107308097,0.006334244615433526,0.0012078712575789297,0.000332435759852423,-0.0025728522498473794,-0.005529524847527334,0.00510105088840529,0.006703935722190302,0.00969536680516292,-0.001885776420911256,-0.0044477463982364185,3
2007-07-02,0.011514653496748295,0.014381662664520789,0.020491853811661187,0.009000126929034735,0.011359961789938922,0.012339180216264012,0.007797310460031515,0.011333411220351586,0.01776002964719181,0.01975768448589843,0.020880041025318263,3
2007-07-03,0.0042922772010900445,0.004748289191609523,0.010780912446074709,0.003616878305874316,0.0053015366053799085,0.00439561147303813,0.007351551778552956,0.00709909402861264,-0.0020332097820978667,-0.0030449484041543684,0.019597168952135924,3
2007-07-05,-0.0005272871200467932,-0.004992400019137477,0.00772041273283719,-0.0010508341962651713,-0.002868176262983191,0.0013030861288312323,-0.00618718137725649,-0.0029625834768323145,-0.002717392976499866,0.005948857519772588,0.0002853474124080435,3
2007-07-06,0.005522696482651135,0.0071763368250543635,0.013498870805610519,0.005243163145343566,0.007045383612147127,0.003899101058451926,0.007343028163615539,0.006301056017711026,-0.004773278752657539,0.009601836716285561,0.018655148125758636,3
2007-07-09,-0.0005246589837035742,0.0024210155875632466,0.007662079315487791,0.00013072749871501088,0.0006579669060711169,0.011023918371973807,0.005759278733573403,0.00434894520180773,0.0,0.006869123879639005,0.017075447849989267,3
2007-07-10,-0.013805166571121852,-0.012286511837857894,-0.017690367681850727,-0.013688026296325262,-0.014353785138173869,-0.02995192825749271,-0.015432405038811936,-0.015434389992859288,-0.0006837607104004384,-0.008986190573835984,-0.01344162134961735,3
2007-07-11,0.007289628038708251,0.00938058897930727,0.007541048491331637,0.007064834112259888,0.008085551055479812,0.007423405737427835,0.011212180091141555,0.013518068742095046,-0.0006842285590247243,0.003004378198730784,0.004176533984209918,3
2007-07-12,0.015007326447739722,0.013848135083154745,0.025807419378056196,0.015667139445465494,0.012279509630061192,0.011740425396678411,0.01828622382341827,0.016613152362126904,0.0068213088507382835,0.01760850139689385,0.018581499454823458,3
2007-07-13,0.0029875972082429314,-0.0007177892400545005,0.006881225290791715,0.0029750377653767757,0.0025031302181188764,0.001413760838680389,-0.0034032931317078408,-0.0023924962617973833,0.004747380906709342,0.00048686116450280537,0.006659895496143875,3
2007-07-16,-0.0007136138354661981,-0.0022764042658423023,-0.014628460777450059,-0.00012916559046693976,-0.00413898859044437,-0.005430304927173779,-0.0018957351648989373,-0.00594299024254763,-0.0020318327342265796,-0.0037215314045981884,-0.01432591524285698,3
2007-07-17,-0.000584244880132978,-0.0033641747456325533,0.002350898001009849,-0.000516829264039842,0.0010908695311071526,0.0010647738361795334,-0.0022796362455816954,0.0006339144427816024,-0.005438490630938375,0.003849613377235883,0.0012360092214223073,3
2007-07-18,-0.0022753138371358617,-0.0034962962856761592,-0.0036821152371797616,-0.0018110088385459022,-0.0021173730665822177,-0.003909725968410882,-0.006870256030752309,-0.0050826030634656405,-0.004783063440599644,-0.005908816164077457,-0.016049043974842192,3
2007-07-19,0.002405175534610393,0.0056602788565145445,0.009281519024673113,0.0038767251498983413,0.004077944438520831,0.004027964218622948,0.008010723746078696,0.0014002930173022676,0.004783063440599644,0.013945086213598579,0.016597891409037224,3
2007-07-20,-0.009000256411127339,-0.010381551472436357,-0.002643083779210631,-0.0101760608488064,-0.010061327219784033,-0.016450484217179984,-0.008777007308479412,-0.008303043166305812,-0.004098366392282671,-0.002671587365995265,-0.001510055884446082,3
2007-07-23,0.001963479916102351,0.006048893352835094,0.023241651819828846,0.0030572112145756947,-0.00010992030788692375,-0.002647732922440582,0.00611388988899586,0.003968513177387223,0.006141268022082702,0.012658396871922939,0.03017616152357494,3
2007-07-24,-0.01767856067506468,-0.015191396236697408,-0.030085047098802775,-0.017493157447517227,-0.023355154083587237,-0.024150460232283066,-0.02390244866165281,-0.02000195724156395,-0.003407158321614201,-0.013219063570266698,-0.01897385858312628,3
2007-07-25,0.00019963400498834716,-0.00269773308921728,0.012122595357120236,0.002046813299180883,-0.004172075736500247,-0.0037105793965359624,-0.003909309122587246,-0.001695910653681132,0.0006823609954289545,0.008933162644345849,0.016036998909816802,3
2007-07-26,-0.023972597726626965,-0.03384227560583675,-0.056658217323749316,-0.02396403432417049,-0.02424638448132832,-0.028149634494496922,-0.03995737298299451,-0.031837149720066904,-0.017894489876550512,-0.04601483754887781,-0.04581998060455561,3
2007-07-27,-0.018989218681111808,-0.013941518895565608,-0.010990305644422715,-0.01985532426631842,-0.016928779740637445,-0.02360029579909373,-0.016855486411413434,-0.020975980185142795,-0.009769791595804822,-0.032670782289549116,-0.005051224434484247,3
2007-07-30,0.014686374218389808,0.01761822668243429,0.03774032798284699,0.01552220983585162,0.014146491834046593,0.01720722965704713,0.012361096823573892,0.014349409178999295,0.01669023444037876,0.02869463390990923,0.0323858915221269,3
2007-07-31,-0.013783815751176931,-0.0012663038288298623,-0.014184634991956546,-0.011327313198490785,-0.014617578876087833,-0.011092594070076345,0.010995834674529359,0.006222122062307989,-0.004839276640749457,-0.005326244282673365,0.00448400778481961,3
2007-08-01,0.005881352362187897,0.0016458825010667866,-0.01600034134644135,0.004860526426803347,0.006575108811723851,0.005432687013227522,0.001214329232401834,0.007389030730110768,-0.007652211253279528,-0.013170463189745796,-0.025540314521337315,3
2007-08-02,0.008449883684581216,0.003031453628826064,0.010588900478954333,0.007958413599205905,0.00989818852778157,0.007838138426142116,0.0044399669305854594,0.0005352602830859254,-0.004900254817840288,0.0006761782663478044,-0.003901900156714433,3
2007-08-03,-0.026339199376518962,-0.018199675101997492,-0.04115896656363205,-0.026082466879425503,-0.031188170656548664,-0.035832118169663474,-0.01911015667837912,-0.01877038432258704,-0.014134510934904476,-0.03718412408599736,-0.047318195826528964,3
2007-08-06,0.01671580918926807,0.01085786997204874,0.02517921744980134,0.016620499142399936,0.010819914129148955,0.00858601140135562,0.009295740873481062,0.013539334905034117,0.01483601920639499,0.016421187252912972,0.014388737452099676,3
2007-08-07,0.007500465233126974,0.003424443704145297,0.003668936887856855,0.01061306648619631,0.010821088888964603,0.015271457790385412,0.011424074100136128,0.003758393685845185,-0.002106002884389113,0.007562772381699112,-0.011903174362370983,3
2007-08-08,0.014969320822505239,0.016076708980267362,0.027200997048004716,0.013844307139510015,0.0172808011507275,0.02998629775306494,0.011990551331911181,0.01963448588886063,0.008397530103869233,0.026495196781775476,0.03895108658444357,3
2007-08-09,-0.027524673390090015,-0.02894722751726242,-0.042395558967685876,-0.030081531111718185,-0.02940358834786494,-0.023659205821465967,-0.01804017655773471,-0.03897901876939791,-0.01615771014053413,-0.03336807606953762,-0.03370784707459151,3
2007-08-10,-0.0022934992852192693,-0.01733549233919618,-0.010885807645250711,-0.004688047193432965,0.006491613236507376,0.004751212790139903,-0.03582841525513958,-0.011802748976507793,-0.014265577158822484,-0.010956353966145471,-0.0014536999216510083,3
2007-08-13,0.0019463373306827236,0.0019555445903387536,0.006062294675545754,0.003586952869810922,-0.00011765397978180658,-0.005008679320913423,0.010842474858729467,0.0010913035251913783,0.0014357504261042209,0.0025069651012969985,-0.003789539588201052,3
2007-08-14,-0.017584256368139428,-0.009684671952422619,-0.03181959767297071,-0.01540413473486879,-0.01696866582217016,-0.0176650911300138,-0.015044161712429283,-0.013764041416006734,-0.0028735651957316755,-0.026641930946420977,-0.024995849274584536,3
2007-08-15,-0.013447852879589384,-0.023687068871294237,-0.050487576733064365,-0.013871019795228534,-0.022143805160326657,-0.014652760345748028,-0.023430251808385982,-0.02465621902474968,-0.01668518940078778,-0.03992953573723579,-0.04188185421615831,3
2007-08-16,0.0064262984455289995,-0.00431849524044825,-0.016966895195388965,0.007487497013439537,0.00012234660809351539,0.02040215551151281,-0.010834342165710442,-0.008211527809304897,0.0021921820982209184,-0.03710579387249879,-0.026098752967361527,3
2007-08-17,0.01805663390643719,0.00915461428452602,0.03763244729877879,0.018200704646846866,0.02381496653583337,0.02139808377552388,0.023682484643559487,0.02120564699428762,-0.0073260400920727164,0.03024316810297556,0.040052467741226394,3
2007-08-20,0.002094826546382045,0.0032111346832710552,0.00571063844334363,-0.00048384310603566405,0.001193887438850183,0.0007649158965508107,0.0,-0.002291198606771516,-0.011090686694158247,0.03153348054611893,0.020421313136691488,3
2007-08-21,0.00013949919810585243,-0.0006681365919698479,-0.007699524738033592,0.0020029705905590944,0.0022644667324982493,0.0027996964075107655,-0.008117968102447914,-0.002131439528070267,0.012560194673517877,-0.0034873618604152057,0.008711379812587516,3
2007-08-22,0.013852555631763686,0.023384380164834795,0.039833099588247656,0.011797928189035467,0.013245226750020933,0.011874823722460626,0.026250448872616516,0.028050947221278655,0.01312929144179309,0.037006865901233255,0.07668960983289352,3
2007-08-23,-0.001583313585850732,0.004429974671430692,0.008293222473122253,-0.0008868575128468947,-0.0025879322760324897,-0.012891988463687554,0.009151478178299755,-0.0016597468232548707,0.00722024797348686,0.02452495623759887,0.0013370558807768163,3
2007-08-24,0.011643967173990077,0.017270696061687296,0.02229426847771121,0.01227758342490759,0.01496403887039044,0.012891988463687554,0.014796817441439458,0.02124677278691589,0.005023333132224472,0.022065193001838956,0.03510973038977916,3
2007-08-27,-0.010473450291628161,-0.010662314383633742,0.004682319220490783,-0.009347128470595045,-0.01178887303470244,-0.012891988463687554,-0.008604847193518506,-0.005985598063800168,-0.007905179507113225,-0.006582064195640669,0.07237035225518085,3
2007-08-28,-0.02071964548187566,-0.020352953048648814,-0.040459938035489085,-0.022225430619608133,-0.0232817262406515,-0.026554795701972722,-0.02880599924908145,-0.027668108808221348,-0.009423773981877659,-0.04436600295498394,-0.08162781422308285,3
2007-08-29,0.019686907602211257,0.022674935516064032,0.046201165959526946,0.01943146648650007,0.02445515984161961,0.025918541942517415,0.026746266286070686,0.0280773578419673,0.009423773981877659,0.04112625930057323,0.046097178760894586,3
2007-08-30,-0.0026210526800056755,-0.00698218507614623,-0.010074339406028532,-0.0026649371745630646,-0.005763026829466611,-0.0067692959175404965,-0.0028907721968454148,-0.006293631391087295,-0.006514681021193791,-0.018146346900847377,-0.010090641893366836,3
2007-08-31,0.009827920071838747,0.017364897074283903,0.03049521259743848,0.00980466763642962,0.01556588278358273,0.00905791738692141,0.022895521777695382,0.020378371272825824,0.021552558385734333,0.028771152652719678,0.02997150568842777,3
2007-09-04,0.011559250213699634,0.009139439093092783,0.013873054868247525,0.010044915417372735,0.008902307477550941,0.01274545614936251,0.02119655443576063,0.006835113389350944,-0.005702082448908019,0.01460849352374538,0.0183789632879634,3
2007-09-05,-0.008827381283428082,-0.014637822614871787,-0.02344352349361678,-0.008690727384576213,-0.006466535235746029,-0.009322314930311215,-0.01234337789887574,-0.013581866818176636,-0.01948816637965045,-0.022397950046074477,-0.027378326895489913,3
2007-09-06,0.0029964609726356173,0.003711529185468798,0.014848082732925594,0.002297919367479473,0.004392562836617486,0.00025310048224191917,0.0016012813669736836,0.004996971705038433,0.0007285974821402696,0.015784169324037478,0.011519843832861199,3
2007-09-07,-0.014589799533651693,-0.012210163906931193,-0.019990033001652474,-0.014004307731241283,-0.015810606026642304,-0.017487202913363475,-0.013693327132002331,-0.014929701846596366,-0.0051113656372354654,-0.018349138668196652,-0.026270319700357092,3
2007-09-10,-0.004287103786438706,-0.004146695069785267,-0.006897322310891241,-0.0019187287459887514,-0.010246836020448846,-0.011526385463713318,-0.010599365437041985,-0.007962699952662966,-0.008823586658515126,0.007004338981206004,0.015514126152792684,3
2007-09-11,0.013011783867692195,0.017123044686526256,0.028254984792979165,0.011593146754680816,0.01247074985328478,0.015766674502598832,0.02868304087033735,0.02383497239351673,0.010286644710275183,0.02636088794826108,0.01740490398351202,3
2007-09-12,0.0034141378332579464,0.0010206686265004095,-0.00294799118532163,0.0025731325139846106,0.001168497445410921,-0.005528782967955337,-0.0067932329176030315,-0.0018860304661139082,-0.0029282597790882825,0.000862485842051619,0.001873712371306624,3
2007-09-13,0.003742137382759303,0.004199280841556963,0.009868898053452924,0.007008587216717821,0.0009338158726901469,0.0018034269991504814,0.0067932329176030315,0.007790502799738697,-0.007358384931186901,0.00798828129368534,0.010798838882459805,3
